Wavelength,Reflectance
993.52082295341,0.4082771880064219
999.41688966976,0.4090103147543003
1005.31339438829,0.4094722890646967
1011.210337109,0.4092286876447967
1017.10771783189,0.4098568741791103
1023.00553655696,0.4107570599531257
1028.90379328421,0.4113876455737828
1034.80248801364,0.4113222084844915
1040.70162074525,0.412194181564969
1046.60119147904,0.4119687523167912
1052.50120021501,0.4116686689060476
1058.40164695316,0.4115285648723489
1064.30253169349,0.4105859103565303
1070.203854436,0.4102482437343977
1076.10561518069,0.4097337986269549
1082.00781392756,0.4084420369534437
1087.91045067661,0.407055236703862
1093.81352542784,0.4060571532422086
1099.71703818125,0.4047340670706343
1105.62098893684,0.4034161714821854
1111.52537769461,0.4017118846529595
1117.43020445456,0.4003529344186436
1123.33546921669,0.398165287187303
1129.241171981,0.3944948873832306
1135.14731274749,0.3883852400816182
1141.05389151616,0.3815152745670652
1146.96090828701,0.3745889834122735
1152.86836306004,0.3695915655929684
1158.77625583525,0.3661034378216454
1164.68458661264,0.3629067702201604
1170.59335539221,0.3607496402647592
1176.50256217396,0.3584116731227501
1182.41220695789,0.355933553195247
1188.322289744,0.3545997069999245
1194.23281053229,0.353113616398824
1200.14376932276,0.3523842603227256
1206.05516611541,0.3522870116508664
1211.96700091024,0.3520079744186122
1217.87927370725,0.3520911518639782
1223.79198450644,0.3525980312982706
1229.70513330781,0.352750144452574
1235.61872011136,0.3528007185636954
1241.53274491709,0.3534627279586928
1247.447207725,0.3532755209321757
1253.36210853509,0.3533959662049476
1259.27744734736,0.3536803928623664
1265.19322416181,0.3533487614624217
1271.10943897844,0.3524511128536532
1277.02609179725,0.3514840176087906
1282.94318261824,0.3499006992113723
1288.86071144141,0.3475052861144014
1294.77867826676,0.3448682277457896
1300.69708309429,0.3411863673918688
1306.615925924,0.3370209013651864
1312.53520675589,0.3315766601109148
1318.45492558996,0.325708327166273
1324.37508242621,0.3192602970935055
1330.29567726464,0.3120355034098671
1336.21671010525,0.3051535286038138
1342.13818094804,0.2984921564680191
1348.06008979301,0.2929077201729797
1353.98243664016,0.2873432255319299
1359.90522148949,0.2808149042314755
1365.828444341,0.2720858507934862
1371.75210519469,0.2585994022012543
1377.67620405056,0.2381242836953235
1383.60074090861,0.2092639297275158
1389.52571576884,0.1770996213481912
1395.45112863125,0.1477285661600119
1401.37697949584,0.1242722879718986
1407.30326836261,0.1070842746025006
1413.22999523156,0.09448325692790371
1419.15716010269,0.08502990547476384
1425.084762976,0.07766185109908638
1431.01280385149,0.07225259797595601
1436.94128272916,0.06861656364978735
1442.87019960901,0.06627921722261342
1448.79955449104,0.0644986873545149
1454.72934737525,0.06366483997723205
1460.65957826164,0.06397024786336783
1466.59024715021,0.06553680286786559
1472.52135404096,0.06782347999164459
1478.45289893389,0.07107177658852601
1484.384881829,0.07471360415727255
1490.31730272629,0.07949876366260683
1496.25016162576,0.08462959502679758
1502.18345852741,0.08979137066374478
1508.11719343124,0.0956688597534633
1514.05136633725,0.1013597105665528
1519.98597724544,0.1070323309942677
1525.92102615581,0.1128954022425582
1531.85651306836,0.1189602067268503
1537.79243798309,0.1247933633364146
1543.7288009,0.1308298366016662
1549.66560181909,0.1364426832253244
1555.60284074036,0.1421509463712142
1561.54051766381,0.1477039386564767
1567.47863258944,0.1526988594966864
